,0,1
8888,1000,506
8889,1400,742
8890,2000,948
8891,1200,553
8892,1000,688
8893,1700,977
8894,1300,1044
8895,2000,879
8896,1600,1110
8897,1500,719
8898,1400,918
8899,2400,949
8900,900,292
8901,1700,742
8902,1700,1053
8903,800,949
8904,1200,719
8905,1700,717
8906,3000,914
8907,2000,337
8908,600,1037
8909,1300,1110
8910,1700,1041
8911,1400,75
8912,1000,741
8913,1700,337
8914,1200,654
8915,1100,10
8916,900,470
8917,1500,704
8918,400,553
8919,5200,980
8920,1700,1085
8921,1500,718
8922,1500,518
8923,600,214
8924,3000,650
8925,600,471
8926,2400,977
8927,2000,551
8928,1400,334
8929,1500,370
8930,1700,1080
8931,2600,405
8932,1500,717
8933,2200,746
8934,1000,215
8935,2100,742
8936,2000,914
8937,2200,719
8938,3500,1081
8939,600,70
8940,1100,767
8941,400,1043
8942,2000,978
8943,1100,368
8944,1700,504
8945,1300,1037
8946,2300,772
8947,1500,949
8948,1200,505
8949,900,653
8950,1900,948
8951,1400,1042
8952,2100,1049
8953,1500,889
8954,600,72
8955,2000,1053
8956,1500,295
8957,700,575
8958,3500,922
8959,3300,771
8960,2000,1104
8961,300,691
8962,2100,742
8963,2500,646
8964,800,1047
8965,1900,1083
8966,700,52
8967,1400,1079
8968,1800,742
8969,1400,504
8970,1000,75
8971,1000,718
8972,1600,949
8973,1000,216
8974,1500,718
8975,600,471
8976,1500,400
8977,6100,985
8978,2000,948
8979,600,914
8980,2200,772
8981,3400,747
8982,1200,292
8983,1200,292
8984,1100,1109
8985,1100,949
8986,1500,520
8987,1500,220
8988,1100,76
8989,3000,915
8990,500,400
8991,1000,163
8992,1300,644
8993,1300,287
8994,2400,1042
8995,1600,915
8996,1100,745
8997,1500,374
8998,500,635
8999,2400,582
9000,800,506
9001,800,552
9002,1000,214
9003,1700,506
9004,1100,1037
9005,2700,550
9006,2700,650
9007,500,404
9008,1000,212
9009,2000,982
9010,1200,576
9011,900,742
9012,2300,743
9013,2600,741
9014,400,472
9015,1500,742
9016,1500,744
9017,3000,983
9018,2000,551
9019,1000,704
9020,1300,1037
9021,500,1043
9022,1600,402
9023,3500,1040
9024,1200,476
9025,1000,680
9026,2700,883
9027,1400,550
9028,1100,1044
9029,2300,772
9030,1600,921
9031,3000,950
9032,2300,75
9033,1600,718
9034,1100,700
9035,1000,214
9036,1900,949
9037,1700,741
9038,700,678
9039,1200,337
9040,1100,367
9041,2400,1083
9042,1000,192
9043,1100,575
9044,2200,1049
9045,500,135
9046,2000,948
9047,1300,809
9048,2500,1041
9049,900,194
9050,2200,748
9051,2500,1081
9052,2000,520
9053,1300,504
9054,4000,88
9055,1500,475
9056,1200,369
9057,2500,1042
9058,2500,1073
9059,500,505
9060,1600,742
9061,1500,949
9062,2600,1107
9063,1400,918
9064,1100,768
9065,3100,742
9066,1500,717
9067,2200,920
9068,900,367
9069,1000,400
9070,2800,650
9071,2100,554
9072,2200,949
9073,2000,1045
9074,2400,1044
9075,600,61
9076,2000,983
9077,3000,982
9078,1800,553
9079,900,402
9080,1100,577
9081,1400,299
9082,1500,922
9083,1000,808
9084,1500,1109
9085,700,1037
9086,1000,295
9087,3000,984
9088,800,519
9089,800,890
9090,600,774
9091,600,1109
9092,3000,644
9093,600,214
9094,2000,1053
9095,2000,82
9096,2300,298
9097,2900,521
9098,1700,1041
9099,1200,717
9100,1600,337
9101,1500,949
9102,1000,369
9103,3000,915
9104,1500,404
9105,300,208
9106,1900,1110
9107,1200,1110
9108,2700,948
9109,1900,717
9110,1500,809
9111,500,682
9112,400,473
9113,2300,883
9114,2000,747
9115,1200,475
9116,2400,948
9117,1200,70
9118,2000,719
9119,2000,742
9120,2000,875
9121,2700,645
9122,2400,918
9123,1500,185
9124,1200,1079
9125,1000,215
9126,1800,1041
9127,2000,1107
9128,700,292
9129,2000,984
9130,1500,1079
9131,1700,918
9132,1200,215
9133,2500,948
9134,1400,1079
9135,2400,949
9136,1100,697
9137,1900,580
9138,600,209
9139,3000,650
9140,300,370
9141,900,1037
9142,2200,742
9143,1500,1103
9144,1800,1042
9145,1200,370
9146,800,984
9147,1900,949
9148,1000,949
9149,1000,216
9150,1200,1050
9151,1600,948
9152,1800,700
9153,1200,1110
9154,800,914
9155,500,518
9156,1900,339
9157,2500,213
9158,1200,767
9159,1500,520
9160,2200,768
9161,1100,71
9162,1700,948
9163,1000,504
9164,1400,700
9165,1500,366
9166,1200,1042
9167,700,681
9168,1300,1047
9169,1100,402
9170,1000,400
9171,1300,687
9172,800,743
9173,2000,1079
9174,1100,365
9175,2000,882
9176,1100,697
9177,500,949
9178,3000,982
9179,1200,652
9180,500,160
9181,1400,742
9182,1100,580
9183,1200,651
9184,800,691
9185,1100,373
9186,1700,1043
9187,1500,1103
9188,1100,506
9189,600,767
9190,1500,865
9191,1500,405
9192,1200,186
9193,1100,1077
9194,2400,1044
9195,2000,403
9196,500,208
9197,1700,742
9198,1400,719
9199,800,400
9200,1000,1042
9201,900,653
9202,1700,1042
9203,800,582
9204,1200,914
9205,1000,718
9206,600,574
9207,300,653
9208,1000,152
9209,1500,890
9210,700,370
9211,1200,1086
9212,2800,580
9213,1000,218
9214,1500,890
9215,900,743
9216,800,767
9217,2500,650
9218,400,550
9219,1300,186
9220,2800,1053
9221,2000,520
9222,500,160
9223,2300,1048
9224,800,506
9225,2300,767
9226,1500,809
9227,300,1086
9228,1500,462
9229,1100,471
9230,600,1037
9231,700,1043
9232,1000,369
9233,2100,644
9234,1100,295
9235,1700,1046
9236,2000,520
9237,800,370
9238,1500,702
9239,1200,1044
9240,700,287
9241,600,772
9242,2200,767
9243,2500,400
9244,1300,863
9245,3000,299
9246,600,554
9247,1900,337
9248,1200,367
9249,1300,740
9250,700,520
9251,3000,983
9252,1000,808
9253,800,160
9254,2000,719
9255,3100,950
9256,400,1109
9257,1200,638
9258,500,1050
9259,1600,698
9260,1200,84
9261,1200,742
9262,2200,744
9263,1500,507
9264,800,767
9265,1100,374
9266,1900,1043
9267,1500,982
9268,2500,194
9269,500,161
9270,900,1043
9271,2300,550
9272,500,977
9273,800,741
9274,400,400
9275,900,651
9276,1000,1086
9277,1200,142
9278,1500,215
9279,1500,73
9280,2000,889
9281,700,678
9282,1200,717
9283,2100,741
9284,500,371
9285,2000,401
9286,300,809
9287,1400,1110
9288,1700,1109
9289,2000,1075
9290,2500,867
9291,1000,890
9292,1000,681
9293,1800,984
9294,4400,747
9295,1500,809
9296,700,687
9297,2300,1080
9298,1000,767
9299,1900,719
9300,4000,521
9301,1400,470
9302,1100,748
9303,1000,1109
9304,1000,868
9305,1000,401
9306,1000,185
9307,3500,580
9308,1500,373
9309,2800,1044
9310,1500,152
9311,1500,861
9312,2300,1044
9313,2000,651
9314,800,551
9315,1600,504
9316,3900,982
9317,1600,984
9318,2000,1083
9319,1500,151
9320,1200,370
9321,2200,1053
9322,1400,1037
9323,800,774
9324,200,1108
9325,2300,650
9326,1800,1042
9327,2000,520
9328,1100,809
9329,1000,142
9330,1600,106
9331,1500,194
9332,1700,506
9333,3000,949
9334,2200,653
9335,300,214
9336,1500,193
9337,800,553
9338,1500,149
9339,1200,948
9340,2000,922
9341,800,1037
9342,1000,201
9343,1100,581
9344,1200,867
9345,1000,292
9346,1500,64
9347,600,76
9348,2000,1079
9349,1000,861
9350,100,767
9351,2500,197
9352,2800,582
9353,2400,400
9354,3100,646
9355,900,767
9356,1700,742
9357,200,76
9358,1000,214
9359,1500,698
9360,1500,984
9361,3000,977
9362,1300,84
9363,1000,215
9364,3500,518
9365,2200,742
9366,2000,1073
9367,1100,341
9368,2200,1049
9369,3000,1104
9370,500,914
9371,1000,160
9372,1000,18
9373,2300,1042
9374,1900,553
9375,3300,1083
9376,2600,68
9377,1700,554
9378,2000,984
9379,2800,915
9380,600,288
9381,2300,1037
9382,1800,890
9383,2200,337
9384,2500,650
9385,1300,870
9386,2400,949
9387,2100,809
9388,1000,742
9389,1000,699
9390,4000,1083
9391,700,292
9392,1500,1044
9393,1600,1080
9394,1300,551
9395,1600,740
9396,1000,371
9397,1000,476
9398,2300,767
9399,1200,719
9400,2000,215
9401,500,884
9402,400,1110
9403,1000,293
9404,1100,767
9405,1200,767
9406,3300,646
9407,2800,1080
9408,500,1086
9409,1500,743
9410,800,949
9411,3000,1111
9412,2000,807
9413,1300,75
9414,2100,580
9415,1100,519
9416,1800,748
9417,2000,337
9418,2700,875
9419,1100,506
9420,2500,473
9421,1400,921
9422,1600,504
9423,1900,1044
9424,800,578
9425,1000,48
9426,1400,1042
9427,1200,697
9428,3500,875
9429,700,1084
9430,800,697
9431,1700,440
9432,1000,717
9433,1200,742
9434,2100,1110
9435,1500,401
9436,2000,298
9437,2300,977
9438,1800,717
9439,600,373
9440,3000,948
9441,400,645
9442,1000,400
9443,2000,1074
9444,2000,455
9445,1000,575
9446,2400,920
9447,1200,1037
9448,1000,473
9449,1000,871
9450,700,914
9451,300,1108
9452,1500,576
9453,1800,742
9454,3200,1081
9455,2100,772
9456,600,289
9457,3000,1111
9458,1500,1102
9459,1200,949
9460,2700,808
9461,2000,742
9462,1600,402
9463,2000,403
9464,800,506
9465,1200,333
9466,1200,519
9467,800,146
9468,1600,470
9469,1100,697
9470,1500,471
9471,800,519
9472,2800,747
9473,3300,402
9474,2100,948
9475,2500,1083
9476,500,550
9477,1000,581
9478,2200,1044
9479,300,890
9480,1700,984
9481,1800,553
9482,400,506
9483,2500,1083
9484,1100,697
9485,1200,914
9486,2300,984
9487,1200,950
9488,900,1044
9489,1400,1037
9490,1600,868
9491,3000,982
9492,2500,75
9493,1100,300
9494,1000,689
9495,3000,984
9496,1900,742
9497,3000,771
9498,1400,84
9499,1200,335
9500,3000,744
9501,1800,337
9502,300,26
9503,1100,333
9504,1300,889
9505,1200,64
9506,2000,169
9507,2700,777
9508,900,472
9509,1500,518
9510,1500,718
9511,300,652
9512,900,60
9513,500,636
9514,1800,518
9515,1100,216
9516,3000,1079
9517,1100,505
9518,1000,191
9519,2500,1073
9520,3300,867
9521,1400,1040
9522,1400,1037
9523,2200,1053
9524,1900,374
9525,1200,692
9526,600,287
9527,1700,1053
9528,800,767
9529,500,915
9530,400,699
9531,300,915
9532,2800,651
9533,1600,1037
9534,1100,84
9535,1300,1037
9536,2100,1080
9537,2000,400
9538,1100,337
9539,1200,519
9540,1500,214
9541,1800,1040
9542,2300,742
9543,500,504
9544,2600,949
9545,1700,719
9546,1000,185
9547,1200,55
9548,1500,471
9549,600,28
9550,1500,1076
9551,2500,921
9552,3000,977
9553,1800,742
9554,1500,190
9555,1000,191
9556,500,1110
9557,1300,1110
9558,1000,160
9559,3000,920
9560,1000,984
9561,1700,748
9562,1300,718
9563,600,771
9564,2000,748
9565,1400,369
9566,900,745
9567,1900,335
9568,2000,978
9569,1100,1044
9570,3000,587
9571,1900,742
9572,1000,704
9573,1000,1086
9574,1300,809
9575,1500,582
9576,600,504
9577,900,473
9578,2300,84
9579,700,1106
9580,500,1086
9581,3400,742
9582,2500,772
9583,1100,1079
9584,800,915
9585,700,1043
9586,2000,978
9587,400,652
9588,1100,58
9589,300,1043
9590,1000,370
9591,2300,651
9592,1500,400
9593,3100,521
9594,500,741
9595,1200,581
9596,1000,697
9597,3000,1075
9598,1700,700
9599,1100,645
9600,1100,122
9601,1600,1078
9602,500,339
9603,600,370
9604,1300,401
9605,600,446
9606,2100,650
9607,3500,583
9608,2000,948
9609,2500,650
9610,400,552
9611,1300,654
9612,1600,1042
9613,2800,1080
9614,1300,400
9615,1800,1044
9616,1000,767
9617,800,1039
9618,1600,440
9619,600,554
9620,800,766
9621,2200,367
9622,800,402
9623,1500,401
9624,700,1044
9625,1200,654
9626,2200,1044
9627,500,53
9628,2200,650
9629,1700,809
9630,1300,75
9631,800,1108
9632,1200,685
9633,1300,297
9634,2400,554
9635,2200,337
9636,1000,1109
9637,2300,916
9638,2400,1077
9639,1300,718
9640,1500,888
9641,1500,719
9642,300,681
9643,500,334
9644,1600,740
9645,1100,519
9646,2800,292
9647,1300,890
9648,700,1109
9649,3500,950
9650,700,160
9651,2800,213
9652,2400,400
9653,1400,977
9654,1500,889
9655,1200,1044
9656,2100,521
9657,800,651
9658,2000,949
9659,1700,719
9660,1100,719
9661,1500,519
9662,800,771
9663,1300,205
9664,1600,807
9665,1000,949
9666,1500,717
9667,1000,948
9668,2000,551
9669,2900,650
9670,1600,370
9671,1200,889
9672,1800,1040
9673,3600,1039
9674,2000,74
9675,2000,978
9676,2400,949
9677,400,1109
9678,1200,915
9679,3400,920
9680,2200,217
9681,1200,869
9682,1000,116
9683,1500,370
9684,300,1039
9685,500,742
9686,900,520
9687,3200,217
9688,700,915
9689,1000,163
9690,500,1084
9691,1000,1110
9692,1500,809
9693,2000,1107
9694,1000,697
9695,1700,1043
9696,800,292
9697,1800,337
9698,700,20
9699,1600,645
9700,1500,650
9701,1500,339
9702,2000,1110
9703,2100,1073
9704,1500,741
9705,1000,160
9706,1200,871
9707,1500,1046
9708,2600,521
9709,800,185
9710,1200,1110
9711,400,890
9712,700,1108
9713,2000,742
9714,1100,1037
9715,700,506
9716,1600,702
9717,1000,691
9718,2400,438
9719,800,476
9720,1100,702
9721,1300,742
9722,700,366
9723,2000,1108
9724,2000,718
9725,1000,1080
9726,2000,890
9727,500,84
9728,1800,651
9729,2500,867
9730,500,873
9731,2000,449
9732,700,914
9733,1500,1102
9734,1900,702
9735,4200,704
9736,2800,807
9737,800,1037
9738,1000,163
9739,2100,1075
9740,1900,550
9741,900,448
9742,500,1044
9743,900,553
9744,1700,474
9745,1700,1073
9746,1100,339
9747,1300,473
9748,1400,645
9749,2400,920
9750,400,1110
9751,2000,1037
9752,800,653
9753,1500,742
9754,1500,473
9755,500,807
9756,500,1078
9757,1700,333
9758,2100,808
9759,1400,744
9760,1500,773
9761,1500,860
9762,1000,983
9763,1800,650
9764,1200,60
9765,1000,1042
9766,700,1110
9767,1500,717
9768,1100,1037
9769,3100,646
9770,2700,949
9771,1400,1086
9772,800,505
9773,1800,402
9774,800,553
9775,2300,718
9776,400,580
9777,900,767
9778,3300,920
9779,1600,652
9780,1100,949
9781,1000,472
9782,700,341
9783,200,948
9784,500,341
9785,1800,653
9786,800,220
9787,1500,890
9788,2900,576
9789,1500,471
9790,1500,404
9791,3000,982
9792,2000,742
9793,1700,700
9794,1000,400
9795,1300,702
9796,2000,72
9797,2300,741
9798,3700,807
9799,400,717
9800,2400,213
9801,900,506
9802,1200,403
9803,400,287
9804,1600,333
9805,1200,654
9806,2000,982
9807,3000,950
9808,1800,807
9809,1600,1109
9810,1400,686
9811,400,889
9812,400,697
9813,1000,948
9814,1000,160
9815,2100,742
9816,1500,742
9817,1600,948
9818,1400,506
9819,1100,577
9820,1000,1043
9821,1300,651
9822,2000,82
9823,1600,686
9824,2700,920
9825,1100,767
9826,2000,1109
9827,1000,645
9828,1100,1037
9829,2900,949
9830,600,1086
9831,600,215
9832,500,774
9833,800,767
9834,3000,889
9835,500,742
9836,500,1073
9837,1800,553
9838,1000,868
9839,500,53
9840,2800,298
9841,1400,1037
9842,800,370
9843,3000,1080
9844,1000,863
9845,1000,861
9846,1800,948
9847,400,742
9848,500,214
9849,2000,1102
9850,3700,1040
9851,1700,1043
9852,700,948
9853,1200,808
9854,2000,587
9855,1000,768
9856,1100,373
9857,500,742
9858,800,288
9859,1200,368
9860,1500,1079
9861,100,771
9862,2000,977
9863,2000,1108
9864,1400,84
9865,700,504
9866,1000,1086
9867,1300,49
9868,500,651
9869,1000,699
9870,2000,978
9871,2200,875
9872,1700,65
9873,2300,1042
9874,1600,697
9875,1800,773
9876,2400,1041
9877,200,553
9878,2500,1041
9879,1800,652
9880,1000,984
9881,2300,889
9882,1200,519
9883,1800,470
9884,2500,949
9885,3800,982
9886,700,475
9887,1000,948
9888,1500,1044
9889,1100,554
9890,800,653
9891,300,1078
9892,1000,1085
9893,1600,370
9894,2000,808
9895,1600,767
9896,300,1050
9897,1000,949
9898,1000,160
9899,2700,1042
9900,2000,978
9901,300,53
9902,2000,977
9903,3000,982
9904,1500,1102
9905,1500,1108
9906,700,520
9907,2900,518
9908,1200,87
9909,1700,440
9910,300,553
9911,400,635
9912,1700,915
9913,2000,719
9914,400,748
9915,1800,882
9916,2800,746
9917,100,294
9918,3700,370
9919,700,1103
9920,1200,366
9921,1000,64
9922,1000,456
9923,600,289
9924,1000,201
9925,2000,82
9926,1000,948
9927,1100,372
9928,5600,1111
9929,800,977
9930,1400,216
9931,1500,203
9932,1000,116
9933,2800,1076
9934,900,504
9935,1900,742
9936,1400,949
9937,3000,982
9938,1000,1078
9939,1000,745
9940,1100,216
9941,1400,300
9942,1900,1046
9943,2000,718
9944,1000,915
9945,300,774
9946,1500,297
9947,600,1086
9948,1500,742
9949,1500,518
9950,700,697
9951,1000,983
9952,400,682
9953,1400,915
9954,1000,748
9955,1000,741
9956,1700,977
9957,2400,1083
9958,1200,341
9959,1300,697
9960,1800,984
9961,2100,292
9962,800,1110
9963,1600,370
9964,800,1037
9965,900,506
9966,300,444
9967,1500,719
9968,1700,1043
9969,2000,718
9970,1800,949
9971,600,653
9972,1100,703
9973,1000,1078
9974,1900,374
9975,1200,193
9976,1300,890
9977,1700,83
9978,900,915
9979,2200,1076
9980,2000,405
9981,1500,1037
9982,900,473
9983,300,126
9984,700,506
9985,1200,476
9986,1500,1040
9987,1000,915
9988,1800,773
9989,2000,299
9990,1800,581
9991,1900,1074
9992,1100,922
9993,1400,742
9994,1100,743
9995,1400,287
9996,3500,1083
9997,1300,292
9998,2000,719
9999,2800,336
10000,1800,920
10001,1000,692
10002,800,717
10003,1300,576
10004,2200,337
10005,200,505
10006,1000,108
10007,300,300
10008,800,369
10009,900,504
10010,800,771
10011,1600,650
10012,1200,1073
10013,1700,914
10014,1300,766
10015,2100,518
10016,800,299
10017,500,452
10018,500,373
10019,1400,335
10020,1000,191
10021,900,519
10022,500,1037
10023,1500,867
10024,1500,865
10025,3000,84
10026,1000,949
10027,3500,704
10028,500,771
10029,1000,742
10030,400,1079
10031,1000,741
10032,1300,337
10033,1200,948
10034,1300,214
10035,1400,919
10036,2200,1073
10037,2400,582
10038,3500,977
10039,1200,886
10040,1000,136
10041,2700,554
10042,2000,520
10043,1100,333
10044,1000,160
10045,1300,767
10046,1500,165
10047,2300,335
10048,5700,303
10049,2700,470
10050,300,214
10051,900,1040
10052,1500,1083
10053,2200,1074
10054,5500,950
10055,1400,717
10056,2700,949
10057,900,215
10058,1200,163
10059,2800,748
10060,800,577
10061,300,552
10062,2200,300
10063,2000,519
10064,1000,402
10065,1900,404
10066,1500,772
10067,2600,807
10068,3000,400
10069,500,1110
10070,400,208
10071,1600,1042
10072,1700,767
10073,1000,1079
10074,2000,984
10075,1700,740
10076,1700,740
10077,500,452
10078,3000,1104
10079,900,518
10080,2200,401
10081,1000,698
10082,2100,652
10083,1200,292
10084,1900,1044
10085,1700,1037
10086,800,504
10087,1500,1110
10088,300,719
10089,900,335
10090,800,476
10091,1200,370
10092,1400,335
10093,2100,743
10094,1300,741
10095,1500,1079
10096,2400,700
10097,1200,1073
10098,1300,767
10099,1700,1040
10100,1900,949
10101,800,553
10102,2000,1106
10103,1500,719
10104,600,577
10105,2000,1108
10106,2000,741
10107,1000,687
10108,1600,504
10109,300,653
10110,1200,201
10111,800,1108
10112,2000,772
10113,1000,371
10114,1500,112
10115,800,160
10116,1500,1110
10117,3000,984
10118,1600,702
10119,2400,700
10120,2000,1111
10121,400,1044
10122,1200,553
10123,1400,504
10124,900,111
10125,3300,194
10126,2800,654
10127,1500,401
10128,1400,220
10129,1000,697
10130,2600,553
10131,1300,341
10132,2000,1086
10133,1000,405
10134,1500,505
10135,2000,1111
10136,1200,553
10137,1200,889
10138,1400,471
10139,900,748
10140,500,639
10141,3000,983
10142,2800,920
10143,1300,719
10144,3100,718
10145,2700,215
10146,1000,767
10147,1300,188
10148,3000,1111
10149,1200,9
10150,1200,948
10151,2500,1074
10152,1600,504
10153,1800,587
10154,1000,984
10155,2000,1109
10156,400,914
10157,1000,463
10158,3200,1080
10159,1000,949
10160,2200,700
10161,1000,1109
10162,2200,920
10163,2500,767
10164,800,653
10165,2200,700
10166,1200,553
10167,1900,580
10168,1800,743
10169,1400,807
10170,500,453
10171,500,861
10172,1700,920
10173,800,653
10174,1000,579
10175,800,1047
10176,3900,949
10177,1300,718
10178,1900,1041
10179,2200,1044
10180,1500,978
10181,2900,920
10182,1600,949
10183,1200,292
10184,2000,203
10185,900,370
10186,500,23
10187,300,653
10188,1000,1085
10189,300,767
10190,1500,717
10191,1800,1083
10192,1200,1047
10193,1200,1075
10194,1900,921
10195,2500,1044
10196,1000,405
10197,2400,700
10198,900,889
10199,1800,335
10200,2000,984
10201,300,1106
10202,1500,1110
10203,1700,473
10204,1500,983
10205,1900,742
10206,1600,550
10207,3000,772
10208,1000,506
10209,700,518
10210,1000,552
10211,1400,201
10212,1000,1102
10213,1900,84
10214,2800,1073
10215,1900,581
10216,1000,1083
10217,600,914
10218,2400,336
10219,2500,767
10220,2000,520
10221,1600,333
10222,1800,506
10223,2000,984
10224,1000,76
10225,1000,1037
10226,1400,56
10227,1100,1108
10228,1400,863
10229,2000,519
10230,500,1040
10231,2000,949
10232,2300,1040
10233,600,948
10234,2100,576
10235,1200,808
10236,700,1109
10237,2000,1073
10238,1500,654
10239,2500,949
10240,1700,740
10241,1200,915
10242,700,296
10243,1500,403
10244,1900,300
10245,1700,587
10246,1700,400
10247,2000,1080
10248,1200,339
10249,1000,209
10250,1100,402
10251,2700,337
10252,1600,199
10253,1500,520
10254,1500,742
10255,1900,1079
10256,4000,519
10257,1000,581
10258,1900,507
10259,1500,213
10260,2400,741
10261,300,1103
10262,200,767
10263,1500,76
10264,3400,507
10265,2500,1073
10266,2000,920
10267,1000,370
10268,4700,918
10269,300,466
10270,1000,884
10271,2000,1108
10272,1000,742
10273,1800,948
10274,1000,1106
10275,2000,521
10276,900,447
10277,3000,984
10278,1100,1041
10279,1000,136
10280,900,214
10281,800,504
10282,600,1106
10283,1700,470
10284,1200,717
10285,1600,772
10286,2000,982
10287,2000,719
10288,1000,886
10289,2400,772
10290,400,772
10291,1000,1075
10292,1900,400
10293,2000,400
10294,2900,744
10295,2000,401
10296,1700,772
10297,900,504
10298,2200,700
10299,1000,141
10300,1800,367
10301,500,451
10302,3000,983
10303,2000,85
10304,2100,949
10305,1500,775
10306,200,653
10307,1600,554
10308,1300,293
10309,800,292
10310,1500,103
10311,1500,400
10312,500,292
10313,1600,335
10314,2000,519
10315,2000,717
10316,3000,984
10317,2100,1110
10318,1500,1076
10319,500,885
10320,400,1044
10321,2000,520
10322,1300,1037
10323,1000,519
10324,1200,333
10325,1000,767
10326,1500,767
10327,900,402
10328,1800,158
10329,1400,164
10330,2000,984
10331,2600,875
10332,600,160
10333,1600,742
10334,1100,14
10335,600,290
10336,1300,551
10337,1100,400
10338,3200,550
10339,800,948
10340,700,948
10341,500,67
10342,2200,1107
10343,1700,948
10344,1800,948
10345,700,300
10346,1500,439
10347,1800,506
10348,2000,1110
10349,1500,983
10350,800,581
10351,400,370
10352,1500,742
10353,1500,808
10354,2000,1107
10355,1100,651
10356,3000,978
10357,1700,471
10358,1200,1073
10359,2200,652
10360,1000,1086
10361,2300,650
10362,1400,554
10363,300,742
10364,1500,367
10365,500,333
10366,1000,582
10367,500,471
10368,1700,405
10369,1000,367
10370,1800,639
10371,1000,861
10372,2500,1040
10373,1100,767
10374,200,471
10375,900,333
10376,1000,402
10377,600,504
10378,800,454
10379,1300,212
10380,1000,56
10381,500,161
10382,900,742
10383,1700,875
10384,1900,65
10385,1500,551
10386,700,554
10387,1400,337
10388,1500,718
10389,1600,335
10390,2000,587
10391,1400,742
10392,1000,29
10393,2100,807
10394,1600,1073
10395,1900,470
10396,900,742
10397,1500,368
10398,1500,1084
10399,700,948
10400,1500,1043
10401,600,55
10402,400,741
10403,2000,1110
10404,1700,644
10405,2000,767
10406,500,209
10407,2500,400
10408,700,878
10409,800,163
10410,1200,404
10411,2500,1107
10412,2000,519
10413,3000,651
10414,2000,984
10415,1000,368
10416,1200,374
10417,2000,1042
10418,2400,213
10419,1500,476
10420,900,367
10421,1800,1077
10422,500,742
10423,2000,949
10424,1900,581
10425,700,519
10426,800,553
10427,500,335
10428,1500,506
10429,500,917
10430,1900,1043
10431,500,191
10432,300,373
10433,1000,160
10434,6700,1111
10435,1700,335
10436,3900,1049
10437,1400,914
10438,1500,504
10439,2000,400
10440,1500,335
10441,900,29
10442,1900,949
10443,1500,292
10444,1800,858
10445,2600,650
10446,1000,920
10447,3100,1076
10448,2700,579
10449,2200,949
10450,1900,948
10451,1000,809
10452,1300,808
10453,500,742
10454,1200,125
10455,1700,949
10456,1300,1037
10457,1700,949
10458,1200,335
10459,1000,36
10460,1200,1077
10461,1400,645
10462,500,300
10463,2000,742
10464,900,767
10465,1500,718
10466,3000,293
10467,1300,587
10468,1300,697
10469,1200,745
10470,3000,172
10471,1100,717
10472,1600,916
10473,2000,1084
10474,2000,1083
10475,500,120
10476,2000,1046
10477,1200,682
10478,1400,697
10479,1200,84
10480,3600,918
10481,700,687
10482,900,742
10483,3400,917
10484,1700,553
10485,1500,459
10486,1000,869
10487,3600,921
10488,300,160
10489,1900,520
10490,1000,334
10491,1200,644
10492,1500,809
10493,1100,1041
10494,1500,504
10495,2300,984
10496,900,72
10497,1900,339
10498,200,506
10499,1300,40
10500,2900,579
10501,1000,808
10502,1900,743
10503,1000,550
10504,1500,1077
10505,2000,1110
10506,900,581
10507,1600,504
10508,9400,749
10509,1800,654
10510,1100,771
10511,1000,160
10512,1300,1040
10513,2400,772
10514,1300,717
10515,300,681
10516,1100,1042
10517,1700,335
10518,700,645
10519,700,552
10520,500,5
10521,2200,1044
10522,1500,504
10523,2500,921
10524,1600,75
10525,500,771
10526,1000,921
10527,2000,553
10528,2500,922
10529,700,333
10530,1100,576
10531,1000,861
10532,1000,742
10533,1200,948
10534,2500,1076
10535,1500,742
10536,2000,1083
10537,3000,777
10538,1500,170
10539,1000,949
10540,800,551
10541,2300,949
10542,2000,1110
10543,1200,1037
10544,1500,521
10545,2500,553
10546,3500,208
10547,1900,949
10548,1000,163
10549,600,741
10550,1500,401
10551,1000,404
10552,1400,472
10553,3000,1073
10554,1900,370
10555,1100,890
10556,2300,303
10557,3000,979
10558,1400,807
10559,1900,404
10560,1000,807
10561,1100,220
10562,3200,777
10563,900,885
10564,1500,1075
10565,1800,370
10566,800,554
10567,2000,745
10568,3000,1078
10569,1500,337
10570,1700,922
10571,3000,982
10572,1200,401
10573,2500,700
10574,2000,519
10575,1100,506
10576,800,868
10577,2000,506
10578,1000,577
10579,700,651
10580,1300,807
10581,1200,42
10582,2000,1077
10583,1000,748
10584,1100,767
10585,1200,766
10586,700,767
10587,1400,215
10588,1200,654
10589,2600,1042
10590,1400,215
10591,900,471
10592,1000,402
10593,1400,519
10594,1500,808
10595,1700,767
10596,500,741
10597,1500,118
10598,2700,337
10599,1000,552
10600,2300,717
10601,2300,1053
10602,600,766
10603,1900,740
10604,2700,646
10605,1800,116
10606,1000,294
10607,800,718
10608,1200,186
10609,1700,809
10610,1400,578
10611,1200,1037
10612,1100,741
10613,1000,401
10614,2500,984
10615,800,948
10616,2000,518
10617,2500,335
10618,2300,700
10619,1000,1086
10620,700,741
10621,1600,470
10622,700,366
10623,1000,742
10624,1400,920
10625,2000,1108
10626,2000,1108
10627,1600,1037
10628,4000,984
10629,1900,290
10630,800,948
10631,2200,680
10632,900,921
10633,2300,858
10634,700,214
10635,2100,949
10636,1200,743
10637,700,365
10638,2500,1077
10639,1100,214
10640,2000,719
10641,800,471
10642,1000,949
10643,1500,978
